iter	Passed	Remaining
1501	35067	1832684
1502	35093	1832844
1503	35118	1832897
1504	35145	1833048
1505	35167	1832978
1506	35190	1832898
1507	35211	1832795
1508	35234	1832741
1509	35257	1832692
1510	35281	1832675
1511	35303	1832610
1512	35327	1832598
1513	35349	1832516
1514	35371	1832423
1515	35393	1832361
1516	35416	1832286
1517	35439	1832239
1518	35462	1832224
1519	35486	1832206
1520	35509	1832205
1521	35533	1832202
1522	35557	1832208
1523	35580	1832166
1524	35602	1832085
1525	35626	1832104
1526	35650	1832070
1527	35674	1832103
1528	35698	1832114
1529	35720	1832032
1530	35743	1831992
1531	35765	1831883
1532	35786	1831763
1533	35808	1831651
1534	35832	1831640
1535	35857	1831709
1536	35882	1831779
1537	35907	1831856
1538	35936	1832085
1539	35961	1832162
1540	35985	1832190
1541	36010	1832248
1542	36036	1832339
1543	36061	1832398
1544	36086	1832447
1545	36111	1832547
1546	36135	1832543
1547	36159	1832543
1548	36181	1832475
1549	36204	1832400
1550	36228	1832423
1551	36252	1832458
1552	36278	1832524
1553	36301	1832488
1554	36324	1832484
1555	36348	1832461
1556	36372	1832473
1557	36397	1832517
1558	36421	1832557
1559	36447	1832642
1560	36473	1832739
1561	36497	1832783
1562	36522	1832826
1563	36548	1832946
1564	36575	1833110
1565	36601	1833202
1566	36628	1833343
1567	36654	1833463
1568	36681	1833606
1569	36707	1833735
1570	36733	1833831
1571	36759	1833959
1572	36785	1834074
1573	36811	1834170
1574	36837	1834261
1575	36863	1834395
1576	36889	1834495
1577	36914	1834556
1578	36941	1834693
1579	36967	1834808
1580	36994	1834935
1581	37019	1835015
1582	37045	1835119
1583	37070	1835200
1584	37096	1835279
1585	37123	1835422
1586	37147	1835458
1587	37170	1835383
1588	37193	1835333
1589	37217	1835343
1590	37240	1835316
1591	37263	1835250
1592	37285	1835198
1593	37310	1835229
1594	37334	1835234
1595	37359	1835311
1596	37384	1835335
1597	37409	1835409
1598	37434	1835441
1599	37460	1835579
1600	37487	1835696
1601	37513	1835824
1602	37539	1835941
1603	37564	1835972
1604	37589	1836010
1605	37613	1836031
1606	37637	1836042
1607	37661	1836068
1608	37686	1836097
1609	37711	1836130
1610	37737	1836244
1611	37764	1836408
1612	37788	1836426
1613	37811	1836354
1614	37833	1836251
1615	37856	1836220
1616	37880	1836255
1617	37904	1836229
1618	37927	1836200
1619	37949	1836102
1620	37970	1835976
1621	37991	1835835
1622	38012	1835694
1623	38034	1835596
1624	38057	1835548
1625	38078	1835421
1626	38099	1835280
1627	38122	1835201
1628	38144	1835114
1629	38166	1835021
1630	38187	1834908
1631	38209	1834786
1632	38231	1834709
1633	38252	1834591
1634	38274	1834505
1635	38295	1834360
1636	38318	1834279
1637	38340	1834221
1638	38362	1834120
1639	38383	1834001
1640	38405	1833882
1641	38426	1833769
1642	38448	1833683
1643	38470	1833596
1644	38491	1833457
1645	38512	1833311
1646	38533	1833162
1647	38555	1833048
1648	38576	1832930
1649	38597	1832795
1650	38619	1832686
1651	38641	1832608
1652	38663	1832527
1653	38685	1832445
1654	38707	1832364
1655	38731	1832368
1656	38754	1832322
1657	38779	1832383
1658	38802	1832328
1659	38826	1832320
1660	38848	1832261
1661	38873	1832303
1662	38895	1832216
1663	38916	1832061
1664	38939	1832044
1665	38959	1831856
1666	38980	1831690
1667	39000	1831509
1668	39020	1831355
1669	39040	1831185
1670	39061	1831027
1671	39083	1830943
1672	39104	1830787
1673	39125	1830658
1674	39145	1830491
1675	39165	1830329
1676	39187	1830213
1677	39207	1830054
1678	39229	1829952
1679	39251	1829883
1680	39272	1829716
1681	39292	1829570
1682	39313	1829424
1683	39334	1829303
1684	39357	1829226
1685	39378	1829111
1686	39400	1829035
1687	39422	1828947
1688	39443	1828789
1689	39464	1828676
1690	39486	1828599
1691	39508	1828517
1692	39530	1828416
1693	39553	1828389
1694	39574	1828265
1695	39594	1828071
1696	39615	1827933
1697	39636	1827793
1698	39656	1827621
1699	39677	1827487
1700	39698	1827352
1701	39717	1827156
1702	39737	1826988
1703	39759	1826890
1704	39780	1826745
1705	39799	1826531
1706	39822	1826499
1707	39845	1826439
1708	39868	1826418
1709	39890	1826347
1710	39913	1826278
1711	39934	1826184
1712	39955	1826045
1713	39977	1825933
1714	39997	1825788
1715	40020	1825723
1716	40041	1825611
1717	40062	1825489
1718	40084	1825400
1719	40106	1825324
1720	40128	1825240
1721	40152	1825245
1722	40173	1825118
1723	40194	1824978
1724	40217	1824958
1725	40239	1824840
1726	40261	1824786
1727	40283	1824680
1728	40304	1824586
1729	40326	1824472
1730	40348	1824400
1731	40370	1824328
1732	40392	1824251
1733	40416	1824220
1734	40439	1824195
1735	40462	1824148
1736	40485	1824131
1737	40508	1824088
1738	40529	1823949
1739	40550	1823824
1740	40571	1823705
1741	40591	1823549
1742	40612	1823431
1743	40634	1823315
1744	40656	1823232
1745	40677	1823127
1746	40698	1822989
1747	40720	1822910
1748	40742	1822849
1749	40764	1822755
1750	40786	1822664
1751	40808	1822571
1752	40830	1822499
1753	40852	1822446
1754	40874	1822345
1755	40895	1822236
1756	40920	1822284
1757	40942	1822185
1758	40963	1822067
1759	40984	1821967
1760	41006	1821864
1761	41028	1821777
1762	41050	1821727
1763	41072	1821634
1764	41094	1821524
1765	41116	1821449
1766	41140	1821455
1767	41162	1821403
1768	41185	1821377
1769	41208	1821307
1770	41231	1821278
1771	41253	1821227
1772	41276	1821174
1773	41297	1821050
1774	41320	1821016
1775	41342	1820930
1776	41366	1820942
1777	41390	1820930
1778	41412	1820877
1779	41434	1820810
1780	41457	1820747
1781	41478	1820643
1782	41500	1820561
1783	41522	1820461
1784	41542	1820321
1785	41565	1820255
1786	41587	1820209
1787	41610	1820178
1788	41632	1820087
1789	41656	1820066
1790	41676	1819928
1791	41696	1819775
1792	41718	1819687
1793	41741	1819653
1794	41763	1819559
1795	41784	1819438
1796	41807	1819395
1797	41828	1819276
1798	41852	1819273
1799	41875	1819244
1800	41898	1819230
1801	41920	1819125
1802	41943	1819094
1803	41965	1819016
1804	41987	1818956
1805	42008	1818831
1806	42030	1818751
1807	42052	1818667
1808	42074	1818621
1809	42097	1818569
1810	42121	1818566
1811	42144	1818522
1812	42168	1818536
1813	42191	1818520
1814	42214	1818479
1815	42237	1818459
1816	42261	1818435
1817	42282	1818335
1818	42304	1818257
1819	42325	1818155
1820	42347	1818072
1821	42368	1817941
1822	42389	1817831
1823	42410	1817715
1824	42434	1817705
1825	42455	1817572
1826	42476	1817472
1827	42497	1817333
1828	42521	1817345
1829	42547	1817443
1830	42572	1817519
1831	42596	1817503
1832	42620	1817510
1833	42641	1817403
1834	42663	1817326
1835	42685	1817268
1836	42705	1817088
1837	42726	1816950
1838	42748	1816909
1839	42769	1816792
1840	42790	1816674
1841	42812	1816568
1842	42833	1816464
1843	42853	1816303
1844	42874	1816189
1845	42897	1816135
1846	42918	1816049
1847	42940	1815950
1848	42962	1815880
1849	42983	1815767
1850	43004	1815636
1851	43024	1815474
1852	43046	1815392
1853	43067	1815299
1854	43089	1815204
1855	43111	1815162
1856	43133	1815081
1857	43156	1815024
1858	43180	1815035
1859	43203	1815006
1860	43224	1814908
1861	43246	1814804
1862	43268	1814734
1863	43291	1814707
1864	43313	1814655
1865	43335	1814555
1866	43357	1814495
1867	43379	1814408
1868	43401	1814352
1869	43424	1814289
1870	43447	1814259
1871	43470	1814238
1872	43492	1814181
1873	43515	1814116
1874	43538	1814088
1875	43562	1814100
1876	43584	1814055
1877	43608	1814061
1878	43633	1814101
1879	43657	1814116
1880	43682	1814168
1881	43707	1814198
1882	43729	1814154
1883	43751	1814051
1884	43772	1813962
1885	43795	1813934
1886	43817	1813836
1887	43842	1813905
1888	43864	1813821
1889	43884	1813664
1890	43905	1813528
1891	43926	1813445
1892	43947	1813320
1893	43968	1813190
1894	43989	1813076
1895	44011	1813010
1896	44033	1812934
1897	44054	1812811
1898	44076	1812744
1899	44098	1812673
1900	44122	1812676
1901	44146	1812707
1902	44170	1812719
1903	44193	1812666
1904	44216	1812657
1905	44238	1812562
1906	44260	1812519
1907	44281	1812373
1908	44302	1812289
1909	44323	1812168
1910	44345	1812100
1911	44367	1812004
1912	44390	1811993
1913	44414	1811978
1914	44435	1811860
1915	44458	1811843
1916	44480	1811786
1917	44501	1811674
1918	44525	1811665
1919	44548	1811627
1920	44571	1811597
1921	44593	1811543
1922	44615	1811477
1923	44638	1811425
1924	44661	1811400
1925	44683	1811314
1926	44705	1811247
1927	44728	1811230
1928	44751	1811184
1929	44772	1811099
1930	44795	1811044
1931	44817	1810979
1932	44838	1810858
1933	44859	1810764
1934	44881	1810679
1935	44902	1810558
1936	44924	1810484
1937	44944	1810364
1938	44966	1810282
1939	44987	1810185
1940	45010	1810137
1941	45032	1810052
1942	45053	1809941
1943	45076	1809938
1944	45100	1809918
1945	45123	1809890
1946	45144	1809810
1947	45165	1809687
1948	45187	1809620
1949	45208	1809482
1950	45228	1809332
1951	45248	1809191
1952	45269	1809081
1953	45291	1809026
1954	45314	1809001
1955	45336	1808928
1956	45358	1808850
1957	45380	1808779
1958	45402	1808693
1959	45423	1808612
1960	45445	1808518
1961	45466	1808403
1962	45488	1808331
1963	45510	1808275
1964	45530	1808117
1965	45549	1807941
1966	45569	1807787
1967	45590	1807685
1968	45612	1807600
1969	45632	1807464
1970	45653	1807351
1971	45675	1807294
1972	45696	1807170
1973	45717	1807069
1974	45738	1806963
1975	45761	1806917
1976	45782	1806806
1977	45802	1806677
1978	45823	1806579
1979	45845	1806514
1980	45866	1806378
1981	45888	1806301
1982	45910	1806268
1983	45931	1806156
1984	45951	1806003
1985	45974	1805970
1986	45994	1805819
1987	46015	1805709
1988	46037	1805634
1989	46057	1805498
1990	46077	1805345
1991	46098	1805234
1992	46121	1805225
1993	46143	1805149
1994	46165	1805091
1995	46188	1805071
1996	46212	1805060
1997	46235	1805034
1998	46258	1805002
1999	46280	1804952
2000	46304	1804953
2001	46327	1804934
2002	46350	1804911
2003	46374	1804896
2004	46397	1804866
2005	46421	1804900
2006	46444	1804861
2007	46469	1804898
2008	46490	1804809
2009	46512	1804734
2010	46533	1804619
2011	46555	1804543
2012	46576	1804436
2013	46598	1804385
2014	46621	1804355
2015	46643	1804306
2016	46666	1804254
2017	46688	1804201
2018	46709	1804091
2019	46731	1804002
2020	46752	1803910
2021	46773	1803799
2022	46793	1803664
2023	46814	1803559
2024	46836	1803485
2025	46857	1803372
2026	46876	1803219
2027	46898	1803122
2028	46920	1803070
2029	46940	1802949
2030	46961	1802845
2031	46982	1802725
2032	47004	1802653
2033	47025	1802539
2034	47046	1802439
2035	47067	1802340
2036	47088	1802228
2037	47110	1802173
2038	47132	1802090
2039	47153	1802014
2040	47174	1801880
2041	47194	1801748
2042	47215	1801638
2043	47238	1801611
2044	47259	1801538
2045	47281	1801438
2046	47302	1801335
2047	47322	1801221
2048	47356	1801594
2049	47376	1801480
2050	47398	1801382
2051	47419	1801310
2052	47441	1801211
2053	47461	1801071
2054	47481	1800951
2055	47501	1800793
2056	47522	1800705
2057	47542	1800575
2058	47562	1800430
2059	47583	1800328
2060	47603	1800167
2061	47622	1800005
2062	47642	1799857
2063	47664	1799782
2064	47685	1799685
2065	47707	1799633
2066	47728	1799546
2067	47751	1799507
2068	47771	1799343
2069	47791	1799241
2070	47812	1799107
2071	47834	1799042
2072	47854	1798934
2073	47875	1798805
2074	47896	1798726
2075	47919	1798671
2076	47940	1798593
2077	47961	1798483
2078	47981	1798364
2079	48002	1798244
2080	48023	1798158
2081	48044	1798030
2082	48066	1797964
2083	48085	1797814
2084	48105	1797673
2085	48127	1797596
2086	48150	1797563
2087	48172	1797532
2088	48194	1797443
2089	48215	1797358
2090	48237	1797299
2091	48260	1797252
2092	48282	1797196
2093	48304	1797148
2094	48327	1797117
2095	48350	1797102
2096	48372	1797029
2097	48394	1796960
2098	48417	1796944
2099	48440	1796912
2100	48463	1796870
2101	48485	1796835
2102	48508	1796805
2103	48530	1796737
2104	48551	1796634
2105	48573	1796566
2106	48594	1796457
2107	48616	1796409
2108	48638	1796333
2109	48661	1796321
2110	48684	1796313
2111	48705	1796214
2112	48726	1796115
2113	48747	1796019
2114	48768	1795906
2115	48789	1795799
2116	48809	1795681
2117	48830	1795581
2118	48850	1795450
2119	48870	1795311
2120	48890	1795172
2121	48914	1795177
2122	48938	1795190
2123	48959	1795103
2124	48980	1794989
2125	49000	1794870
2126	49022	1794803
2127	49045	1794753
2128	49070	1794821
2129	49096	1794906
2130	49123	1795007
2131	49150	1795156
2132	49177	1795266
2133	49202	1795327
2134	49226	1795330
2135	49249	1795316
2136	49274	1795365
2137	49300	1795418
2138	49323	1795418
2139	49348	1795457
2140	49370	1795404
2141	49396	1795485
2142	49422	1795548
2143	49449	1795667
2144	49473	1795701
2145	49499	1795775
2146	49524	1795839
2147	49550	1795909
2148	49574	1795928
2149	49599	1795975
2150	49624	1796018
2151	49650	1796099
2152	49677	1796228
2153	49702	1796252
2154	49728	1796337
2155	49752	1796361
2156	49777	1796385
2157	49802	1796439
2158	49826	1796444
2159	49848	1796383
2160	49871	1796366
2161	49895	1796368
2162	49921	1796443
2163	49946	1796519
2164	49970	1796504
2165	49996	1796606
2166	50020	1796620
2167	50044	1796615
2168	50068	1796620
2169	50094	1796718
2170	50118	1796734
2171	50142	1796733
2172	50163	1796634
2173	50185	1796551
2174	50207	1796502
2175	50229	1796443
2176	50251	1796388
2177	50274	1796360
2178	50295	1796256
2179	50316	1796144
2180	50338	1796088
2181	50359	1796014
2182	50381	1795930
2183	50402	1795848
2184	50423	1795749
2185	50444	1795662
2186	50466	1795596
2187	50487	1795480
2188	50508	1795390
2189	50529	1795294
2190	50550	1795206
2191	50571	1795109
2192	50593	1795050
2193	50615	1794989
2194	50636	1794872
2195	50657	1794784
2196	50677	1794662
2197	50697	1794536
2198	50717	1794408
2199	50740	1794368
2200	50762	1794309
2201	50784	1794245
2202	50804	1794121
2203	50827	1794078
2204	50848	1793986
2205	50869	1793888
2206	50891	1793832
2207	50910	1793661
2208	50931	1793578
2209	50952	1793466
2210	50972	1793361
2211	50993	1793242
2212	51013	1793130
2213	51033	1793006
2214	51053	1792849
2215	51071	1792669
2216	51095	1792662
2217	51115	1792536
2218	51135	1792415
2219	51157	1792366
2220	51179	1792300
2221	51201	1792220
2222	51221	1792122
2223	51242	1792004
2224	51262	1791871
2225	51282	1791745
2226	51301	1791593
2227	51322	1791504
2228	51340	1791301
2229	51360	1791176
2230	51380	1791055
2231	51399	1790873
2232	51417	1790691
2233	51436	1790525
2234	51457	1790410
2235	51477	1790284
2236	51495	1790088
2237	51512	1789877
2238	51530	1789682
2239	51548	1789476
2240	51566	1789277
2241	51586	1789131
2242	51606	1789009
2243	51624	1788819
2244	51643	1788662
2245	51661	1788474
2246	51681	1788348
2247	51702	1788230
2248	51721	1788076
2249	51741	1787971
2250	51762	1787854
2251	51782	1787747
2252	51802	1787608
2253	51822	1787484
2254	51840	1787290
2255	51859	1787125
2256	51878	1786963
2257	51898	1786828
2258	51917	1786680
2259	51934	1786467
2260	51954	1786323
2261	51973	1786165
2262	51992	1786013
2263	52011	1785840
2264	52030	1785685
2265	52049	1785516
2266	52068	1785377
2267	52090	1785316
2268	52110	1785183
2269	52129	1785035
2270	52148	1784861
2271	52165	1784656
2272	52185	1784532
2273	52203	1784317
2274	52220	1784102
2275	52237	1783888
2276	52258	1783776
2277	52276	1783581
2278	52295	1783432
2279	52314	1783291
2280	52333	1783119
2281	52353	1782991
2282	52372	1782835
2283	52392	1782715
2284	52412	1782598
2285	52430	1782412
2286	52448	1782222
2287	52466	1782036
2288	52486	1781888
2289	52504	1781720
2290	52524	1781585
2291	52542	1781399
2292	52562	1781269
2293	52582	1781154
2294	52605	1781124
2295	52624	1780996
2296	52644	1780866
2297	52666	1780793
2298	52687	1780719
2299	52706	1780565
2300	52727	1780460
2301	52746	1780305
2302	52764	1780148
2303	52783	1779980
2304	52806	1779945
2305	52824	1779757
2306	52842	1779576
2307	52861	1779415
2308	52881	1779290
2309	52901	1779172
2310	52919	1779009
2311	52938	1778837
2312	52958	1778739
2313	52980	1778685
2314	53003	1778634
2315	53025	1778582
2316	53045	1778494
2317	53067	1778424
2318	53089	1778374
2319	53110	1778286
2320	53132	1778238
2321	53154	1778188
2322	53176	1778140
2323	53198	1778084
2324	53220	1778009
2325	53240	1777902
2326	53262	1777839
2327	53285	1777822
2328	53305	1777720
2329	53327	1777659
2330	53346	1777512
2331	53366	1777387
2332	53387	1777309
2333	53411	1777312
2334	53437	1777409
2335	53470	1777715
2336	53501	1777953
2337	53525	1777969
2338	53548	1777945
2339	53570	1777912
2340	53593	1777869
2341	53613	1777776
2342	53636	1777732
2343	53657	1777652
2344	53676	1777515
2345	53700	1777514
2346	53724	1777519
2347	53747	1777512
2348	53772	1777555
2349	53795	1777551
2350	53820	1777585
2351	53843	1777576
2352	53867	1777593
2353	53889	1777543
2354	53912	1777498
2355	53935	1777481
2356	53958	1777467
2357	53981	1777438
2358	54004	1777428
2359	54024	1777316
2360	54043	1777175
2361	54066	1777138
2362	54088	1777076
2363	54108	1776965
2364	54129	1776901
2365	54151	1776838
2366	54172	1776746
2367	54191	1776592
2368	54211	1776472
2369	54230	1776331
2370	54250	1776220
2371	54271	1776119
2372	54291	1776020
2373	54313	1775968
2374	54336	1775939
2375	54357	1775850
2376	54379	1775795
2377	54400	1775741
2378	54424	1775736
2379	54448	1775758
2380	54472	1775757
2381	54494	1775707
2382	54517	1775705
2383	54539	1775655
2384	54562	1775619
2385	54586	1775629
2386	54609	1775627
2387	54633	1775639
2388	54655	1775589
2389	54678	1775557
2390	54702	1775585
2391	54727	1775610
2392	54751	1775630
2393	54774	1775628
2394	54798	1775647
2395	54822	1775655
2396	54846	1775645
2397	54869	1775637
2398	54892	1775624
2399	54916	1775633
2400	54940	1775644
2401	54965	1775685
2402	54986	1775607
2403	55009	1775576
2404	55032	1775581
2405	55055	1775554
2406	55077	1775512
2407	55100	1775474
2408	55121	1775400
2409	55142	1775309
2410	55162	1775213
2411	55183	1775107
2412	55203	1774986
2413	55224	1774912
2414	55245	1774820
2415	55265	1774719
2416	55286	1774639
2417	55306	1774526
2418	55326	1774389
2419	55348	1774346
2420	55367	1774205
2421	55386	1774060
2422	55406	1773931
2423	55425	1773802
2424	55446	1773711
2425	55466	1773589
2426	55485	1773453
2427	55504	1773310
2428	55525	1773231
2429	55544	1773083
2430	55563	1772943
2431	55583	1772811
2432	55602	1772666
2433	55621	1772534
2434	55640	1772389
2435	55659	1772253
2436	55679	1772127
2437	55699	1772021
2438	55720	1771918
2439	55741	1771832
2440	55764	1771816
2441	55783	1771689
2442	55805	1771635
2443	55828	1771609
2444	55844	1771370
2445	55863	1771247
2446	55886	1771224
2447	55907	1771134
2448	55928	1771054
2449	55949	1770959
